Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,code saison,code avion,Livraison,Approche emballage ,Préparation,DQR,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux,Changement climatique - émissions biogéniques,Changement climatique - émissions fossiles,Changement climatique - émissions liées au changement d'affectation des sols,Sous-sous-groupe d'aliment,Energie (kcal/100 g),Protéines (g/100 g),Glucides (g/100 g),Lipides (g/100 g),Fibres alimentaires (g/100 g)
26086,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce tomate, appertisé, égoutté",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.83,0.545,4.55,2.35e-07,0.578,0.0469,5.16e-07,5.5e-08,4.55e-09,0.0613,0.000921,0.0153,0.158,27.3,19.3,0.459,67.2,2.01e-05,0.0261,4.49,0.0273,-,227.0,17.7,1.94,16.3,1.02
26186,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, mariné",2,0,Glacé,PACK PROXY,Pas de préparation,2.74,0.373,2.72,1.87e-06,0.222,0.0316,3.23e-07,1.89e-08,1.25e-09,0.0401,0.0002,0.0102,0.109,14.7,7.33,0.234,38.5,5e-05,0.00457,2.71,0.00312,-,185.0,16.3,,13.3,0.0
26124,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Merlan, pané",2,0,Glacé,PACK PROXY,Four,2.93,2.47,14.9,2.48e-06,0.9,0.291,3.02e-06,7.46e-08,9.09e-09,0.391,0.000647,0.0966,1.05,85.7,20.6,0.635,209.0,9.07e-05,0.00597,14.9,0.0115,-,190.0,12.6,13.0,9.57,0.9
26242,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Miettes de thon à la tomate, appertisées",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.98,0.872,5.99,1.51e-07,0.409,0.0887,1.03e-06,4.1e-08,1.02e-08,0.12,0.000811,0.0295,0.356,38.9,21.1,0.577,85.0,2.25e-05,0.0452,5.94,0.00648,-,130.0,14.6,4.33,5.93,0.58
26245,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Miettes de thon à l'huile, appertisées",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.98,1.24,6.75,1.65e-07,0.437,0.092,1.11e-06,5.81e-08,1.05e-08,0.13,0.01,0.0441,0.398,95.5,53.3,12.6,91.3,2.58e-05,0.126,6.55,0.0731,-,227.0,23.4,0.0,14.8,0.0
10028,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Moule, appertisée, égouttée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.24,0.779,7.03,1.68e-07,0.667,0.043,4.22e-07,7.53e-08,1.1e-08,0.0457,0.005,0.0146,0.149,66.4,310.0,1.33,88.9,5.79e-05,0.693,6.33,0.00758,-,102.0,14.6,5.93,2.2,0.0
10081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée",2,0,Ambiant (long),PACK PROXY,Four,2.74,0.545,4.95,1.56e-07,2.0,0.035,2.28e-07,4.4e-08,3.9e-09,0.0324,0.000751,0.0125,0.124,49.9,296.0,0.943,96.5,2.18e-05,0.66,4.29,0.00523,-,145.0,12.5,5.0,7.9,2.0
26027,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Pilchard, sauce tomate, appertisé, égoutté",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.13,0.515,2.78,9.35e-08,0.583,0.0249,3.8e-07,1.39e-07,4.52e-09,0.0452,0.000992,0.0149,0.138,41.4,266.0,9.42,50.2,2.14e-05,0.0768,3.19,-0.486,-,167.0,13.0,3.99,11.0,0.0
26030,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson pané, frit",2,0,Glacé,PACK PROXY,Four,3.03,1.53,9.23,1.97e-06,1.23,0.169,1.78e-06,5.48e-08,5.78e-09,0.231,0.000503,0.0586,0.626,58.4,41.6,0.557,141.0,6.92e-05,0.0121,9.17,0.0509,-,193.0,11.9,13.4,10.0,0.9
26029,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson pané, surgelé, cru",2,0,Congelé,PACK PROXY,Four,3.12,1.45,8.84,2.22e-07,1.47,0.163,1.72e-06,5.45e-08,5.59e-09,0.222,0.00122,0.0563,0.601,58.4,44.8,0.516,143.0,2.99e-05,0.0247,8.76,0.0496,-,162.0,11.0,16.1,5.73,0.9
26028,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson, croquette ou beignet ou nuggets, frit",2,0,Glacé,PACK PROXY,Four,3.02,1.47,8.84,1.96e-06,1.23,0.161,1.69e-06,5.53e-08,5.54e-09,0.219,0.000486,0.0556,0.593,63.8,47.4,0.657,137.0,6.87e-05,0.0118,8.8,0.0264,-,255.0,13.2,18.4,13.7,2.5
8083,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de maquereau,2,0,Ambiant (long),PACK AGB,Pas de préparation,3.07,1.26,7.96,1.91e-07,0.74,0.14,1.5e-06,5.85e-08,4.88e-09,0.194,0.00047,0.0496,0.535,58.1,78.7,1.81,115.0,2.1e-05,0.254,7.72,-0.0181,-,246.0,11.0,1.0,22.0,0.0
8080,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de poisson,2,0,Ambiant (long),PACK AGB,Pas de préparation,2.8,0.477,3.55,7.6e-08,0.8,0.0392,4.77e-07,3.36e-08,1.92e-09,0.0608,0.000316,0.0164,0.182,31.8,60.7,0.583,55.5,1.27e-05,0.473,3.0,0.0757,-,243.0,13.9,0.3,20.7,0.0
8081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de saumon,2,0,Ambiant (long),PACK AGB,Pas de préparation,3.07,1.26,7.96,1.91e-07,0.74,0.14,1.5e-06,5.85e-08,4.88e-09,0.194,0.00047,0.0496,0.535,58.1,78.7,1.81,115.0,2.1e-05,0.254,7.72,-0.0181,-,237.0,15.1,2.0,18.4,1.6
8082,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de thon,2,0,Ambiant (long),PACK AGB,Pas de préparation,2.74,0.477,3.55,7.6e-08,0.8,0.0392,4.77e-07,3.36e-08,1.92e-09,0.0608,0.000316,0.0164,0.182,31.8,60.7,0.583,55.5,1.27e-05,0.473,3.0,0.0757,-,199.0,16.4,1.65,13.8,1.4
26040,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, à l'huile d'olive, appertisée, égouttée",2,0,Ambiant (long),PACK AGB,Pas de préparation,1.16,0.524,3.77,1.23e-07,0.881,0.0266,3.73e-07,1.16e-07,4.72e-09,0.0438,0.00105,0.0127,0.121,36.6,182.0,6.37,65.3,2.15e-05,0.0423,4.04,-0.317,-,202.0,24.3,1.06,11.2,0.0
26034,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, à l'huile, appertisée, égouttée (version ""logiciel"" - avec erreur sur l'emballage)",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.13,0.515,2.78,9.35e-08,0.583,0.0249,3.8e-07,1.39e-07,4.52e-09,0.0452,0.000992,0.0149,0.138,41.4,266.0,9.42,50.2,2.14e-05,0.0768,3.19,-0.486,-,207.0,24.4,0.49,12.0,0.0
26231,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, filets sans arêtes à l'huile d'olive, appertisés, égouttés",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.13,0.515,2.78,9.35e-08,0.583,0.0249,3.8e-07,1.39e-07,4.52e-09,0.0452,0.000992,0.0149,0.138,41.4,266.0,9.42,50.2,2.14e-05,0.0768,3.19,-0.486,-,213.0,21.5,0.62,13.9,0.0
26035,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, sauce tomate, appertisée, égouttée",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.13,0.515,2.78,9.35e-08,0.583,0.0249,3.8e-07,1.39e-07,4.52e-09,0.0452,0.000992,0.0149,0.138,41.4,266.0,9.42,50.2,2.14e-05,0.0768,3.19,-0.486,-,193.0,20.2,1.38,11.6,1.05
26119,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Saumon, appertisé, égoutté",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.59,1.18,9.1,4.57e-07,1.15,0.0419,6.83e-07,1.55e-07,1.93e-08,0.0666,0.00606,0.0899,0.228,143.0,291.0,2.04,107.0,0.000102,0.141,8.02,0.935,-,180.0,20.5,1.5,10.2,0.0
26046,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Surimi, bâtonnets, tranche ou râpé saveur crabe",2,0,Glacé,PACK AGB,Pas de préparation,3.18,1.14,7.57,1.89e-07,0.74,0.123,1.33e-06,4.69e-08,4.37e-09,0.17,0.000521,0.0441,0.471,50.7,55.7,1.35,109.0,2.09e-05,0.257,7.25,0.0672,-,125.0,8.31,11.8,4.92,
26239,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Surimi, fourré au fromage",2,0,Glacé,PACK AGB,Pas de préparation,3.18,1.14,7.57,1.89e-07,0.74,0.123,1.33e-06,4.69e-08,4.37e-09,0.17,0.000521,0.0441,0.471,50.7,55.7,1.35,109.0,2.09e-05,0.257,7.25,0.0672,-,149.0,6.6,9.24,9.3,
8293,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Tarama, préemballé",2,0,Glacé,PACK PROXY,Pas de préparation,1.97,0.275,1.96,1.8e-06,0.68,0.0062,1.35e-07,2.78e-08,1.51e-09,0.0163,0.000339,0.00983,0.0685,23.4,116.0,0.594,31.9,4.98e-05,0.062,1.76,0.134,-,534.0,6.75,3.19,54.8,0.74
8292,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Terrine de fruits de mer, avec ou sans poisson",2,0,Glacé,PACK PROXY,Pas de préparation,3.01,1.38,8.57,1.95e-06,0.807,0.148,1.6e-06,5.35e-08,5.29e-09,0.207,0.000482,0.0531,0.575,60.6,63.7,0.618,120.0,6.39e-05,0.259,8.21,0.105,-,188.0,8.4,6.5,14.0,1.3
8291,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Terrine de poisson,2,0,Glacé,PACK PROXY,Pas de préparation,3.01,1.38,8.57,1.95e-06,0.807,0.148,1.6e-06,5.35e-08,5.29e-09,0.207,0.000482,0.0531,0.575,60.6,63.7,0.618,120.0,6.39e-05,0.259,8.21,0.105,-,171.0,11.0,5.5,11.4,1.4
26180,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon à l'huile, appertisé, égoutté",2,0,Ambiant (long),PACK AGB,Pas de préparation,1.64,0.947,6.47,1.7e-07,0.442,0.0905,1.06e-06,5.71e-08,1.21e-08,0.124,0.00111,0.036,0.374,59.7,148.0,0.738,88.4,2.4e-05,0.0564,6.27,0.147,-,206.0,23.3,0.76,12.2,0.0
26181,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon albacore ou thon jaune, au naturel, appertisé, égoutté",2,0,Ambiant (long),PACK AGB,Pas de préparation,1.05,0.857,6.26,2.34e-07,0.154,0.0946,9.85e-07,3.42e-08,9.18e-09,0.125,0.00051,0.0309,0.334,37.7,13.3,0.375,77.6,1.96e-05,0.00543,6.25,0.00265,-,128.0,26.6,0.58,1.98,
26179,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté",2,0,Ambiant (long),PACK AGB,Pas de préparation,1.04,1.76,10.1,3.18e-07,1.16,0.181,2e-06,1.52e-07,1.41e-08,0.255,0.000852,0.0675,0.711,83.0,300.0,10.7,150.0,2.64e-05,0.0626,10.6,-0.571,-,192.0,31.3,1.01,6.95,0.0
26077,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon germon ou thon blanc, cuit à la vapeur sous pression",2,0,Glacé,PACK PROXY,Four,2.94,1.97,11.7,2.4e-06,0.862,0.231,2.4e-06,5.91e-08,6.39e-09,0.312,0.000468,0.0769,0.835,66.5,15.3,0.487,167.0,8.13e-05,0.0052,11.6,0.0078,-,165.0,30.0,0.0,5.06,0.0
26243,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé",2,0,Ambiant (long),PACK AGB,Pas de préparation,1.64,0.947,6.47,1.7e-07,0.442,0.0905,1.06e-06,5.71e-08,1.21e-08,0.124,0.00111,0.036,0.374,59.7,148.0,0.738,88.4,2.4e-05,0.0564,6.27,0.147,-,142.0,10.8,5.05,8.6,
26039,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon, au naturel, appertisé, égoutté",2,0,Ambiant (long),PACK AGB,Pas de préparation,2.97,0.861,5.88,1.48e-07,0.385,0.0882,1.03e-06,3.97e-08,9.6e-09,0.119,0.000771,0.0294,0.355,38.0,20.0,0.549,82.9,2.21e-05,0.0437,5.83,0.00615,-,111.0,26.8,0.0,0.4,0.0
25232,"viandes, œufs, poissons",substituts de charcuterie,"Saucisse végétale au blé ou seitan, préemballé",2,0,Glacé,PACK PROXY,Poêle,2.04,0.311,2.51,7.82e-08,1.53,0.00761,1.39e-07,3.59e-08,3.02e-09,0.0165,0.000601,0.0142,0.0663,34.7,188.0,0.644,57.2,1.03e-05,0.0282,2.28,0.2,substituts de charcuteries pour végétariens,250.0,29.1,7.53,10.5,4.6
20337,"viandes, œufs, poissons",substituts de charcuterie,"Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée",2,0,Glacé,PACK PROXY,Poêle,1.78,0.21,1.68,5.51e-08,1.32,0.00533,8.02e-08,5.4e-08,1.82e-09,0.00797,0.000403,0.0086,0.0293,20.6,58.3,0.448,46.3,7.89e-06,0.0251,1.56,0.0883,substituts de charcuteries pour végétariens,231.0,14.6,5.69,16.3,
1030,"viandes, œufs, poissons",substituts de charcuterie,"Spécialité végétale type jambon cuit, préemballée",2,0,Glacé,PACK PROXY,Pas de préparation,1.84,0.302,2.17,1.35e-06,1.36,0.0067,1.23e-07,3.15e-08,2.27e-09,0.0141,0.000508,0.0111,0.0548,26.0,134.0,0.577,50.7,3.93e-05,0.0268,2.0,0.139,substituts de charcuteries pour végétariens,242.0,29.7,4.13,11.1,3.2
25224,"viandes, œufs, poissons",substituts de viande,"Bouchées ou émincé au soja et blé (ne convient pas aux véganes ou végétaliens), préemballé",2,0,Glacé,PACK PROXY,Poêle,1.95,0.323,1.91,7.44e-08,3.58,0.00675,1e-07,2.77e-08,1.37e-09,0.0115,0.00037,0.00736,0.0323,52.9,101.0,0.538,91.4,1.04e-05,0.0188,1.67,0.217,-,185.0,19.3,8.19,7.0,5.24
20591,"viandes, œufs, poissons",substituts de viande,Protéine de soja texturée,2,0,Ambiant (long),PACK PROXY,Cuisson à l'eau,2.0,0.0615,0.54,7.98e-09,0.171,0.00192,2.08e-08,5.77e-09,3.34e-10,0.00202,9.83e-05,0.00247,0.00641,29.2,46.8,0.132,8.48,2.11e-06,0.0105,0.405,0.125,-,150.0,20.4,7.03,2.9,5.61
20338,"viandes, œufs, poissons",substituts de viande,"Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée",2,0,Ambiant (long),PACK PROXY,Poêle,1.82,0.286,2.26,4.45e-08,1.16,0.00746,1.54e-07,7.98e-08,1.53e-09,0.0173,0.000554,0.012,0.0637,28.2,123.0,1.88,45.6,8.14e-06,0.124,2.04,0.0997,substituts de charcuteries pour végétariens,136.0,12.1,4.97,7.2,
25598,"viandes, œufs, poissons",substituts de viande,"Seitan, préemballé",2,0,Glacé,PACK PROXY,Poêle,2.17,0.205,1.82,5.48e-08,0.947,0.00562,1.05e-07,1.76e-08,1.45e-09,0.0118,0.000389,0.00776,0.0452,17.5,87.5,0.455,37.9,7.75e-06,0.0403,1.69,0.0861,-,134.0,20.6,6.74,2.5,0.9
1031,"viandes, œufs, poissons",substituts de viande,"Spécialité végétale type pâté, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.89,0.516,3.93,1.25e-07,0.784,0.0115,2.17e-07,9.47e-08,2.93e-09,0.0239,0.000619,0.0159,0.0846,50.1,152.0,18.3,58.7,9.6e-06,0.0861,3.54,0.313,substituts de charcuteries pour végétariens,197.0,3.56,9.45,15.4,2.96
20912,"viandes, œufs, poissons",substituts de viande,"Tofu fumé, préemballé",2,0,Glacé,PACK PROXY,Poêle,2.01,0.206,2.13,4.43e-08,0.389,0.00679,1.07e-07,3.98e-08,1.03e-09,0.00998,0.000517,0.0104,0.0293,9.4,114.0,1.11,30.8,6.18e-06,0.0416,2.08,0.0088,-,164.0,16.4,2.91,9.5,
21514,"viandes, œufs, poissons",viandes crues,"Agneau, collier, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.97,5.01,41.3,2.07e-07,1.15,0.0687,5.82e-06,7.59e-07,2.03e-08,0.854,0.00202,0.161,3.79,209.0,4420.0,6.93,91.9,5.17e-05,27.2,13.5,0.565,agneau et mouton,195.0,18.0,,13.7,0.0
21516,"viandes, œufs, poissons",viandes crues,"Agneau, côte filet, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.97,5.01,41.3,2.07e-07,1.15,0.0687,5.82e-06,7.59e-07,2.03e-08,0.854,0.00202,0.161,3.79,209.0,4420.0,6.93,91.9,5.17e-05,27.2,13.5,0.565,agneau et mouton,242.0,17.6,2.3,18.0,0.0
21517,"viandes, œufs, poissons",viandes crues,"Agneau, côte première, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.97,5.01,41.3,2.07e-07,1.15,0.0687,5.82e-06,7.59e-07,2.03e-08,0.854,0.00202,0.161,3.79,209.0,4420.0,6.93,91.9,5.17e-05,27.2,13.5,0.565,agneau et mouton,276.0,16.9,0.0,23.1,0.0
21500,"viandes, œufs, poissons",viandes crues,"Agneau, côtelette, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.97,5.01,41.3,2.07e-07,1.14,0.0687,5.82e-06,7.59e-07,2.03e-08,0.854,0.00202,0.161,3.79,209.0,4420.0,6.93,91.7,5.16e-05,27.2,13.5,0.565,agneau et mouton,368.0,14.4,0.0,34.5,0.0
21504,"viandes, œufs, poissons",viandes crues,"Agneau, épaule, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.97,4.01,33.0,1.66e-07,0.923,0.0549,4.66e-06,6.06e-07,1.62e-08,0.683,0.00161,0.129,3.03,167.0,3530.0,5.54,73.5,4.13e-05,21.7,10.8,0.452,agneau et mouton,170.0,18.3,0.45,10.6,0.0
21505,"viandes, œufs, poissons",viandes crues,"Agneau, épaule, maigre, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.97,4.01,33.0,1.66e-07,0.923,0.0549,4.66e-06,6.06e-07,1.62e-08,0.683,0.00161,0.129,3.03,167.0,3530.0,5.54,73.5,4.13e-05,21.7,10.8,0.452,agneau et mouton,139.0,19.6,0.0,6.76,0.0
21502,"viandes, œufs, poissons",viandes crues,"Agneau, gigot, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.97,5.01,41.3,2.07e-07,1.15,0.0687,5.82e-06,7.59e-07,2.03e-08,0.854,0.00202,0.161,3.79,209.0,4420.0,6.93,91.9,5.17e-05,27.2,13.5,0.565,agneau et mouton,128.0,20.0,0.48,5.13,0.0
21515,"viandes, œufs, poissons",viandes crues,"Agneau, selle, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.97,5.01,41.3,2.07e-07,1.15,0.0687,5.82e-06,7.59e-07,2.03e-08,0.854,0.00202,0.161,3.79,209.0,4420.0,6.93,91.9,5.17e-05,27.2,13.5,0.565,agneau et mouton,236.0,17.5,0.0,18.4,0.0
6231,"viandes, œufs, poissons",viandes crues,"Boeuf, à bourguignon ou pot-au-feu, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,164.0,24.0,0.0,7.5,0.0
6212,"viandes, œufs, poissons",viandes crues,"Boeuf, bavette d'aloyau, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,133.0,20.4,0.0,5.67,0.0
6202,"viandes, œufs, poissons",viandes crues,"Boeuf, boule de macreuse, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.895,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.2,3.7e-05,21.3,7.69,-0.0538,bœuf et veau,118.0,21.8,0.0,3.36,0.0
6001,"viandes, œufs, poissons",viandes crues,"Boeuf, côte, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.89,2.71,29.1,1.33e-07,0.934,0.0436,2.73e-06,4.22e-07,1.15e-08,0.403,0.00121,0.0852,1.79,146.0,1890.0,2.42,63.4,3.75e-05,21.3,7.8,-0.0538,bœuf et veau,251.0,18.7,,19.6,0.0
6103,"viandes, œufs, poissons",viandes crues,"Boeuf, entrecôte, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.89,2.71,29.1,1.33e-07,0.934,0.0436,2.73e-06,4.22e-07,1.15e-08,0.403,0.00121,0.0852,1.79,146.0,1890.0,2.42,63.4,3.75e-05,21.3,7.8,-0.0538,bœuf et veau,231.0,19.4,0.0,17.1,0.0
6002,"viandes, œufs, poissons",viandes crues,"Boeuf, épaule, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,168.0,20.4,0.0,9.64,0.0
6111,"viandes, œufs, poissons",viandes crues,"Boeuf, faux-filet, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,152.0,22.3,0.6,6.74,0.0
6102,"viandes, œufs, poissons",viandes crues,"Boeuf, gîte à la noix, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,148.0,21.3,0.0,7.05,0.0
6130,"viandes, œufs, poissons",viandes crues,"Boeuf, hampe, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,154.0,19.0,0.0,8.63,0.0
6150,"viandes, œufs, poissons",viandes crues,"Boeuf, jarret, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.89,2.71,29.1,1.33e-07,0.934,0.0436,2.73e-06,4.22e-07,1.15e-08,0.403,0.00121,0.0852,1.79,146.0,1890.0,2.42,63.4,3.75e-05,21.3,7.8,-0.0538,bœuf et veau,122.0,20.9,0.0,4.25,0.0
6140,"viandes, œufs, poissons",viandes crues,"Boeuf, joue, crue",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,136.0,22.3,0.4,5.02,0.0
6204,"viandes, œufs, poissons",viandes crues,"Boeuf, onglet, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,138.0,19.9,0.62,6.18,0.0
6270,"viandes, œufs, poissons",viandes crues,"Boeuf, paleron, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.85,3.38,36.2,1.61e-07,1.11,0.0541,3.41e-06,5.27e-07,1.44e-08,0.504,0.00151,0.107,2.23,184.0,2360.0,2.99,76.3,4.61e-05,26.7,9.62,-0.0673,bœuf et veau,144.0,21.2,0.0,6.54,0.0
6122,"viandes, œufs, poissons",viandes crues,"Boeuf, plat de côtes, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.89,2.71,29.1,1.33e-07,0.934,0.0436,2.73e-06,4.22e-07,1.15e-08,0.403,0.00121,0.0852,1.79,146.0,1890.0,2.42,63.4,3.75e-05,21.3,7.8,-0.0538,bœuf et veau,287.0,18.4,0.0,23.7,0.0
6206,"viandes, œufs, poissons",viandes crues,"Boeuf, rumsteck, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.85,2.7,28.9,1.29e-07,0.885,0.0432,2.73e-06,4.21e-07,1.15e-08,0.403,0.00119,0.0852,1.79,147.0,1890.0,2.39,61.0,3.69e-05,21.3,7.69,-0.0538,bœuf et veau,114.0,22.5,0.4,2.5,0.0
6252,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 10% MG, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.89,3.35,35.7,1.6e-07,1.65,0.0532,3.36e-06,5.18e-07,1.42e-08,0.495,0.00154,0.105,2.19,180.0,2320.0,2.98,89.8,4.65e-05,26.1,9.68,-0.0645,bœuf et veau,171.0,20.0,,10.1,0.0
6254,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 15% MG, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.89,3.35,35.7,1.6e-07,1.65,0.0532,3.36e-06,5.18e-07,1.42e-08,0.495,0.00154,0.105,2.19,180.0,2320.0,2.98,89.8,4.65e-05,26.1,9.68,-0.0645,bœuf et veau,209.0,20.2,0.47,14.1,0.0
6256,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 20% MG, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.89,3.35,35.7,1.6e-07,1.65,0.0532,3.36e-06,5.18e-07,1.42e-08,0.495,0.00154,0.105,2.19,180.0,2320.0,2.98,89.8,4.65e-05,26.1,9.68,-0.0645,bœuf et veau,249.0,17.3,0.0,20.0,0.0
6250,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 5% MG, cru",2,0,Glacé,PACK AGB,Pas de préparation,2.89,3.35,35.7,1.6e-07,1.65,0.0532,3.36e-06,5.18e-07,1.42e-08,0.495,0.00154,0.105,2.19,180.0,2320.0,2.98,89.8,4.65e-05,26.1,9.68,-0.0645,bœuf et veau,130.0,21.9,0.3,4.59,0.0
